日期,大区,产品品类,产品名称,渠道类型,销量,销售额,营销费用
2026-05-01 02:09:02.988597720,华东大区,汽车零部件,精密齿轮,线下直销,85,98771.53,12025.57
2026-05-01 04:33:56.567313464,华东大区,医疗耗材,高分子医用导管,线上电商,20,3093.26,306.08
2026-05-01 06:58:50.146029208,华南大区,汽车零部件,轻量化轮毂,渠道分销,71,92160.04,7420.34
2026-05-01 09:23:43.724744952,西部大区,医疗耗材,诊断试剂盒,线上电商,59,8168.41,721.46
2026-05-01 11:48:37.303460688,华南大区,医疗耗材,高分子医用导管,线上电商,54,7300.37,594.44
2026-05-01 14:13:30.882176432,华东大区,汽车零部件,轻量化轮毂,线下直销,45,57294.27,7201.54
2026-05-01 16:38:24.460892176,华东大区,汽车零部件,轻量化轮毂,渠道分销,97,106702.37,14039.44
2026-05-01 19:03:18.039607920,华东大区,医疗耗材,诊断试剂盒,线上电商,33,4568.22,544.3
2026-05-01 21:28:11.618323664,华南大区,汽车零部件,轻量化轮毂,渠道分销,22,26266.81,3621.86
2026-05-01 23:53:05.197039408,华北大区,汽车零部件,液压底盘件,线下直销,92,117956.28,17179.24
2026-05-02 02:17:58.775755152,华东大区,智能硬件,智能手环V2,线上电商,33,8957.69,936.19
2026-05-02 04:42:52.354470896,华南大区,汽车零部件,液压底盘件,线下直销,99,129025.99,18284.66
2026-05-02 07:07:45.933186640,华南大区,智能硬件,智能手环V2,线下直销,15,4579.67,619.11
2026-05-02 09:32:39.511902376,华东大区,汽车零部件,精密齿轮,线上电商,96,120107.68,16001.5
2026-05-02 11:57:33.090618120,华北大区,汽车零部件,轻量化轮毂,线上电商,46,53331.35,7586.03
2026-05-02 14:22:26.669333864,华东大区,医疗耗材,诊断试剂盒,线上电商,83,12464.42,1043.09
2026-05-02 16:47:20.248049608,华东大区,智能硬件,智能手环V2,线上电商,23,6924.79,601.65
2026-05-02 19:12:13.826765352,华东大区,医疗耗材,高分子医用导管,渠道分销,69,10688.41,1601.52
2026-05-02 21:37:07.405481096,西部大区,汽车零部件,精密齿轮,线下直销,33,36525.66,3932.25
2026-05-03 00:02:00.984196840,华东大区,智能硬件,车载智能模块,渠道分销,35,10641.81,1389.21
2026-05-03 02:26:54.562912584,华南大区,智能硬件,智能手环V2,线上电商,42,13762.6,1220.27
2026-05-03 04:51:48.141628328,华东大区,智能硬件,车载智能模块,线下直销,78,24101.96,2037.64
2026-05-03 07:16:41.720344064,华东大区,汽车零部件,液压底盘件,渠道分销,29,31579.52,4728.04
2026-05-03 09:41:35.299059808,华北大区,汽车零部件,液压底盘件,渠道分销,19,21025.28,2592.37
2026-05-03 12:06:28.877775552,华南大区,医疗耗材,高分子医用导管,渠道分销,38,5188.89,484.0
2026-05-03 14:31:22.456491296,华东大区,医疗耗材,诊断试剂盒,线下直销,53,7763.04,1141.78
2026-05-03 16:56:16.035207040,华南大区,汽车零部件,精密齿轮,渠道分销,76,88811.98,10791.02
2026-05-03 19:21:09.613922784,华东大区,汽车零部件,轻量化轮毂,线上电商,93,101055.16,14064.98
2026-05-03 21:46:03.192638528,西部大区,汽车零部件,轻量化轮毂,渠道分销,63,81863.95,8999.1
2026-05-04 00:10:56.771354272,华东大区,智能硬件,车载智能模块,线下直销,57,16440.55,1544.06
2026-05-04 02:35:50.350070016,华北大区,智能硬件,智能手环V2,线下直销,50,15904.4,1532.96
2026-05-04 05:00:43.928785760,华北大区,汽车零部件,轻量化轮毂,线上电商,48,61398.26,8438.95
2026-05-04 07:25:37.507501496,华南大区,汽车零部件,液压底盘件,渠道分销,85,94602.67,13742.1
2026-05-04 09:50:31.086217240,华东大区,智能硬件,智能手环V2,渠道分销,89,26615.59,2820.09
2026-05-04 12:15:24.664932984,华东大区,智能硬件,车载智能模块,渠道分销,53,17045.56,2296.55
2026-05-04 14:40:18.243648728,西部大区,智能硬件,智能手环V2,线上电商,44,12162.28,1370.77
2026-05-04 17:05:11.822364472,华东大区,智能硬件,智能手环V2,渠道分销,88,25822.71,3304.13
2026-05-04 19:30:05.401080216,华东大区,智能硬件,车载智能模块,线上电商,77,20973.49,2994.92
2026-05-04 21:54:58.979795960,华北大区,智能硬件,车载智能模块,线上电商,44,12153.49,1673.11
2026-05-05 00:19:52.558511704,华南大区,汽车零部件,精密齿轮,线上电商,31,39041.4,4028.6
2026-05-05 02:44:46.137227448,华东大区,智能硬件,智能手环V2,线下直销,15,4700.46,659.81
2026-05-05 05:09:39.715943184,华北大区,智能硬件,激光传感器,线上电商,32,9654.67,951.41
2026-05-05 07:34:33.294658928,华东大区,医疗耗材,诊断试剂盒,线下直销,54,8797.65,1106.47
2026-05-05 09:59:26.873374672,华南大区,智能硬件,激光传感器,线下直销,92,28921.97,3662.33
2026-05-05 12:24:20.452090416,华东大区,汽车零部件,液压底盘件,线下直销,78,86271.55,7165.34
2026-05-05 14:49:14.030806160,华南大区,汽车零部件,精密齿轮,线下直销,99,127771.49,18954.67
2026-05-05 17:14:07.609521904,华东大区,医疗耗材,诊断试剂盒,线下直销,32,4662.64,462.07
2026-05-05 19:39:01.188237648,华东大区,医疗耗材,高分子医用导管,线下直销,14,2149.79,202.65
2026-05-05 22:03:54.766953392,西部大区,汽车零部件,精密齿轮,线上电商,10,11164.84,1341.88
2026-05-06 00:28:48.345669136,华东大区,汽车零部件,精密齿轮,渠道分销,40,45465.15,5097.39
2026-05-06 02:53:41.924384880,华东大区,汽车零部件,精密齿轮,线下直销,80,103951.93,9976.91
2026-05-06 05:18:35.503100616,华南大区,医疗耗材,诊断试剂盒,线上电商,88,13483.51,1353.3
2026-05-06 07:43:29.081816360,华东大区,智能硬件,激光传感器,线上电商,57,17018.39,2463.14
2026-05-06 10:08:22.660532104,华东大区,医疗耗材,高分子医用导管,渠道分销,85,11601.01,1590.8
2026-05-06 12:33:16.239247848,华南大区,医疗耗材,诊断试剂盒,渠道分销,75,11016.15,1227.35
2026-05-06 14:58:09.817963592,华东大区,汽车零部件,液压底盘件,渠道分销,82,90539.59,9202.77
2026-05-06 17:23:03.396679336,华南大区,医疗耗材,诊断试剂盒,线上电商,70,9978.51,950.65
2026-05-06 19:47:56.975395080,华东大区,智能硬件,智能手环V2,线上电商,97,29818.14,4357.33
2026-05-06 22:12:50.554110824,华南大区,汽车零部件,轻量化轮毂,线下直销,88,105563.62,9065.28
2026-05-07 00:37:44.132826568,华东大区,智能硬件,车载智能模块,线下直销,46,13607.6,1475.63
2026-05-07 03:02:37.711542304,华南大区,汽车零部件,液压底盘件,线下直销,45,51567.97,6510.86
2026-05-07 05:27:31.290258048,华东大区,智能硬件,车载智能模块,线上电商,17,4828.76,471.55
2026-05-07 07:52:24.868973792,华东大区,汽车零部件,精密齿轮,线上电商,28,32737.35,4843.28
2026-05-07 10:17:18.447689536,华东大区,医疗耗材,高分子医用导管,线上电商,74,12100.08,1409.38
2026-05-07 12:42:12.026405280,华南大区,汽车零部件,精密齿轮,线上电商,85,97193.68,10636.6
2026-05-07 15:07:05.605121024,华东大区,智能硬件,激光传感器,线上电商,23,7356.81,818.68
2026-05-07 17:31:59.183836768,华北大区,智能硬件,激光传感器,渠道分销,89,24443.48,2107.5
2026-05-07 19:56:52.762552512,华北大区,汽车零部件,精密齿轮,线上电商,83,93491.09,12327.52
2026-05-07 22:21:46.341268256,华东大区,智能硬件,车载智能模块,线上电商,59,17436.11,1984.12
2026-05-08 00:46:39.919983992,西部大区,汽车零部件,轻量化轮毂,线上电商,67,72468.7,9691.81
2026-05-08 03:11:33.498699736,华南大区,汽车零部件,精密齿轮,线下直销,20,22859.77,1953.94
2026-05-08 05:36:27.077415480,西部大区,汽车零部件,精密齿轮,线下直销,18,20007.41,2400.18
2026-05-08 08:01:20.656131224,华东大区,智能硬件,智能手环V2,线上电商,16,4398.43,454.72
2026-05-08 10:26:14.234846968,华东大区,汽车零部件,精密齿轮,线上电商,30,36505.92,4664.48
2026-05-08 12:51:07.813562712,华东大区,智能硬件,车载智能模块,线上电商,82,25762.52,2631.48
2026-05-08 15:16:01.392278456,西部大区,汽车零部件,液压底盘件,线下直销,78,89650.33,12400.1
2026-05-08 17:40:54.970994200,华东大区,智能硬件,车载智能模块,渠道分销,16,4895.95,697.17
2026-05-08 20:05:48.549709944,华北大区,医疗耗材,诊断试剂盒,线上电商,43,6919.98,606.99
2026-05-08 22:30:42.128425688,华北大区,汽车零部件,精密齿轮,线上电商,34,37876.47,5296.32
2026-05-09 00:55:35.707141424,西部大区,汽车零部件,液压底盘件,线上电商,15,17568.11,1889.76
2026-05-09 03:20:29.285857168,华南大区,医疗耗材,诊断试剂盒,线上电商,15,2059.6,297.36
2026-05-09 05:45:22.864572912,西部大区,汽车零部件,精密齿轮,渠道分销,83,98083.35,14410.29
2026-05-09 08:10:16.443288656,华东大区,智能硬件,车载智能模块,线上电商,95,29120.4,2855.57
2026-05-09 10:35:10.022004400,华东大区,汽车零部件,精密齿轮,渠道分销,34,41161.26,5414.71
2026-05-09 13:00:03.600720144,华南大区,智能硬件,激光传感器,线下直销,51,16341.65,1786.79
2026-05-09 15:24:57.179435888,华东大区,智能硬件,智能手环V2,渠道分销,14,4286.86,520.56
2026-05-09 17:49:50.758151632,华东大区,智能硬件,智能手环V2,线上电商,61,17082.83,2547.92
2026-05-09 20:14:44.336867376,华北大区,汽车零部件,精密齿轮,线上电商,36,39565.36,3222.47
2026-05-09 22:39:37.915583112,华东大区,汽车零部件,轻量化轮毂,线下直销,77,91318.83,7829.0
2026-05-10 01:04:31.494298856,华北大区,汽车零部件,轻量化轮毂,线下直销,99,110281.04,11736.14
2026-05-10 03:29:25.073014600,华东大区,汽车零部件,轻量化轮毂,渠道分销,21,25272.48,3393.82
2026-05-10 05:54:18.651730344,华北大区,智能硬件,智能手环V2,渠道分销,16,5132.18,557.08
2026-05-10 08:19:12.230446088,华东大区,智能硬件,车载智能模块,线下直销,52,14285.15,1972.0
2026-05-10 10:44:05.809161832,华东大区,智能硬件,智能手环V2,线下直销,25,8113.85,1186.99
2026-05-10 13:08:59.387877576,华东大区,智能硬件,激光传感器,线下直销,92,27758.52,2335.06
2026-05-10 15:33:52.966593320,华东大区,汽车零部件,轻量化轮毂,线上电商,20,23295.47,2266.7
2026-05-10 17:58:46.545309064,华东大区,医疗耗材,诊断试剂盒,渠道分销,24,3809.32,396.67
2026-05-10 20:23:40.124024808,华东大区,汽车零部件,液压底盘件,线上电商,82,95069.26,11478.11
2026-05-10 22:48:33.702740544,华东大区,智能硬件,车载智能模块,线上电商,96,30901.22,3456.11
2026-05-11 01:13:27.281456288,华东大区,汽车零部件,液压底盘件,线上电商,16,19924.3,1825.18
2026-05-11 03:38:20.860172032,华东大区,汽车零部件,精密齿轮,线下直销,30,38838.73,4100.17
2026-05-11 06:03:14.438887776,华南大区,汽车零部件,轻量化轮毂,线上电商,39,46579.31,5364.66
2026-05-11 08:28:08.017603520,华东大区,智能硬件,智能手环V2,渠道分销,47,12931.21,1483.35
2026-05-11 10:53:01.596319264,华东大区,智能硬件,激光传感器,线下直销,86,23497.38,1954.6
2026-05-11 13:17:55.175035008,西部大区,汽车零部件,精密齿轮,线上电商,45,53684.76,7814.85
2026-05-11 15:42:48.753750752,华东大区,医疗耗材,诊断试剂盒,渠道分销,24,3490.83,411.12
2026-05-11 18:07:42.332466496,华东大区,医疗耗材,诊断试剂盒,渠道分销,89,13117.68,1622.16
2026-05-11 20:32:35.911182232,华东大区,汽车零部件,轻量化轮毂,线下直销,97,115500.92,10657.05
2026-05-11 22:57:29.489897976,华北大区,汽车零部件,液压底盘件,线上电商,82,95505.61,8385.62
2026-05-12 01:22:23.068613720,华东大区,智能硬件,激光传感器,渠道分销,69,22654.55,3220.16
2026-05-12 03:47:16.647329464,华南大区,医疗耗材,高分子医用导管,线下直销,53,8095.48,1154.12
2026-05-12 06:12:10.226045208,华东大区,汽车零部件,精密齿轮,线上电商,68,75897.18,8519.65
2026-05-12 08:37:03.804760952,华南大区,汽车零部件,精密齿轮,线下直销,78,96278.86,13679.37
2026-05-12 11:01:57.383476696,华东大区,智能硬件,智能手环V2,线上电商,23,7167.65,787.77
2026-05-12 13:26:50.962192440,华东大区,汽车零部件,轻量化轮毂,线下直销,19,22464.73,1891.15
2026-05-12 15:51:44.540908184,西部大区,医疗耗材,诊断试剂盒,线下直销,94,14221.22,1841.53
2026-05-12 18:16:38.119623920,华南大区,医疗耗材,诊断试剂盒,渠道分销,46,7170.56,777.0
2026-05-12 20:41:31.698339664,华南大区,汽车零部件,液压底盘件,渠道分销,36,46451.8,5334.74
2026-05-12 23:06:25.277055408,华东大区,汽车零部件,轻量化轮毂,线下直销,65,82103.73,8306.68
2026-05-13 01:31:18.855771152,华东大区,智能硬件,车载智能模块,线下直销,35,11330.42,955.37
2026-05-13 03:56:12.434486896,华北大区,智能硬件,智能手环V2,线下直销,23,7312.08,968.13
2026-05-13 06:21:06.013202640,华东大区,智能硬件,激光传感器,线下直销,45,13593.62,1566.71
2026-05-13 08:45:59.591918384,华南大区,智能硬件,激光传感器,线下直销,87,28500.43,3443.78
2026-05-13 11:10:53.170634128,华南大区,医疗耗材,诊断试剂盒,线上电商,69,10709.81,877.08
2026-05-13 13:35:46.749349872,西部大区,汽车零部件,液压底盘件,线上电商,16,18738.07,2579.08
2026-05-13 16:00:40.328065616,华东大区,智能硬件,智能手环V2,线下直销,98,30521.75,3673.02
2026-05-13 18:25:33.906781352,华东大区,汽车零部件,轻量化轮毂,渠道分销,28,31457.27,4121.49
2026-05-13 20:50:27.485497096,华东大区,汽车零部件,轻量化轮毂,线下直销,82,91721.34,11209.86
2026-05-13 23:15:21.064212840,华东大区,医疗耗材,高分子医用导管,线上电商,33,5010.72,695.6
2026-05-14 01:40:14.642928584,华北大区,汽车零部件,轻量化轮毂,线上电商,57,68597.19,9172.78
2026-05-14 04:05:08.221644328,华东大区,智能硬件,智能手环V2,线上电商,66,19925.16,1831.89
2026-05-14 06:30:01.800360072,华东大区,智能硬件,车载智能模块,线下直销,42,13674.8,1203.49
2026-05-14 08:54:55.379075816,华北大区,智能硬件,车载智能模块,渠道分销,58,16955.75,1952.66
2026-05-14 11:19:48.957791560,华南大区,医疗耗材,诊断试剂盒,线上电商,71,10724.48,1287.05
2026-05-14 13:44:42.536507304,华北大区,智能硬件,智能手环V2,线上电商,30,8628.96,951.56
2026-05-14 16:09:36.115223040,华南大区,医疗耗材,诊断试剂盒,线下直销,44,6545.24,645.22
2026-05-14 18:34:29.693938784,华北大区,医疗耗材,诊断试剂盒,渠道分销,14,2122.12,204.6
2026-05-14 20:59:23.272654528,华东大区,医疗耗材,诊断试剂盒,渠道分销,68,10573.56,1337.53
2026-05-14 23:24:16.851370272,华东大区,智能硬件,智能手环V2,线下直销,64,20035.68,2848.32
2026-05-15 01:49:10.430086016,华东大区,汽车零部件,液压底盘件,线下直销,33,37194.51,5163.71
2026-05-15 04:14:04.008801760,华北大区,汽车零部件,轻量化轮毂,线上电商,68,79786.42,8975.08
2026-05-15 06:38:57.587517504,华南大区,医疗耗材,诊断试剂盒,渠道分销,18,2436.68,285.92
2026-05-15 09:03:51.166233248,华东大区,汽车零部件,轻量化轮毂,线下直销,23,24926.41,2249.08
2026-05-15 11:28:44.744948992,华东大区,汽车零部件,轻量化轮毂,线下直销,91,115462.37,15646.54
2026-05-15 13:53:38.323664728,华东大区,智能硬件,车载智能模块,线上电商,69,20820.14,1926.12
2026-05-15 16:18:31.902380472,华北大区,智能硬件,激光传感器,线下直销,89,24411.59,2883.71
2026-05-15 18:43:25.481096216,华东大区,汽车零部件,轻量化轮毂,线下直销,93,112464.5,13867.82
2026-05-15 21:08:19.059811960,华南大区,汽车零部件,液压底盘件,线下直销,49,53863.67,6518.86
2026-05-15 23:33:12.638527704,华东大区,汽车零部件,轻量化轮毂,线下直销,62,67267.13,7989.72
2026-05-16 01:58:06.217243448,华东大区,智能硬件,激光传感器,线下直销,56,17711.59,1944.57
2026-05-16 04:22:59.795959192,华北大区,汽车零部件,液压底盘件,线下直销,72,80019.66,8379.78
2026-05-16 06:47:53.374674936,华东大区,医疗耗材,高分子医用导管,渠道分销,79,12969.36,1218.89
2026-05-16 09:12:46.953390680,华南大区,医疗耗材,高分子医用导管,线上电商,37,5069.91,696.56
2026-05-16 11:37:40.532106424,华东大区,汽车零部件,轻量化轮毂,渠道分销,12,15682.38,2262.14
2026-05-16 14:02:34.110822160,华南大区,医疗耗材,诊断试剂盒,线上电商,38,5193.38,721.31
2026-05-16 16:27:27.689537904,华南大区,智能硬件,激光传感器,线下直销,29,9451.78,1096.56
2026-05-16 18:52:21.268253648,华南大区,汽车零部件,液压底盘件,渠道分销,66,78595.11,7719.9
2026-05-16 21:17:14.846969392,华东大区,智能硬件,车载智能模块,渠道分销,16,4830.8,580.74
2026-05-16 23:42:08.425685136,华南大区,汽车零部件,精密齿轮,线上电商,62,72920.01,7891.56
2026-05-17 02:07:02.004400880,华南大区,汽车零部件,精密齿轮,线上电商,15,16911.56,1580.49
2026-05-17 04:31:55.583116624,华东大区,医疗耗材,高分子医用导管,渠道分销,18,2874.71,237.67
2026-05-17 06:56:49.161832368,华北大区,智能硬件,车载智能模块,渠道分销,80,23682.31,3437.84
